조사명,이름,전화번호,소속,1,2,3,4,5,중복횟수,중복여부
테스트조사,홍길동113534,010-5102-7276,B리서치,2,5,3,4,5,2,True
테스트조사,홍길동113562,010-2083-8109,B리서치,3,1,4,3,3,2,True
테스트조사,홍길동113576,010-3379-5194,C리서치,4,3,1,5,5,2,True
테스트조사,홍길동113653,010-1688-6962,A리서치,1,3,5,3,2,2,True
테스트조사,홍길동113676,010-7155-7335,B리서치,3,4,1,4,1,2,True
테스트조사,홍길동113677,010-1236-1846,A리서치,3,1,2,2,4,2,True
테스트조사,홍길동113781,010-6622-6604,B리서치,3,1,4,4,3,2,True
테스트조사,홍길동113920,010-6289-4296,C리서치,4,1,5,1,1,2,True
테스트조사,홍길동114062,010-2461-8982,A리서치,3,2,4,2,5,2,True
테스트조사,홍길동114101,010-9580-4789,C리서치,4,2,3,4,4,2,True
테스트조사,홍길동114195,010-1955-9232,C리서치,2,5,1,1,1,2,True
테스트조사,홍길동114212,010-5587-1382,C리서치,5,3,5,4,3,2,True
테스트조사,홍길동114229,010-8619-3442,C리서치,1,1,5,5,3,2,True
테스트조사,홍길동114242,010-7599-1036,C리서치,5,2,2,5,1,2,True
테스트조사,홍길동114284,010-2551-1039,A리서치,2,5,4,3,1,2,True
테스트조사,홍길동114314,010-4156-1001,A리서치,1,4,2,3,4,2,True
테스트조사,홍길동114427,010-2127-1050,B리서치,4,5,3,3,3,2,True
테스트조사,홍길동114561,010-9353-7984,C리서치,1,5,1,3,5,2,True
테스트조사,홍길동114621,010-5631-7593,B리서치,4,2,3,4,5,2,True
테스트조사,홍길동114631,010-4703-7777,A리서치,2,2,1,3,1,2,True
테스트조사,홍길동114874,010-6642-1990,B리서치,3,2,4,1,5,2,True
테스트조사,홍길동114903,010-4636-7164,C리서치,2,4,2,3,4,2,True
테스트조사,홍길동114970,010-4089-2114,A리서치,3,2,1,5,3,2,True
테스트조사,홍길동115009,010-5558-6698,C리서치,3,2,1,3,5,2,True
테스트조사,홍길동115127,010-1494-4842,B리서치,5,5,1,2,5,2,True
테스트조사,홍길동115256,010-4232-4625,A리서치,2,5,4,4,3,2,True
테스트조사,홍길동115267,010-3488-3657,C리서치,3,1,3,2,5,2,True
테스트조사,홍길동115331,010-5760-9443,C리서치,2,2,2,5,4,2,True
테스트조사,홍길동115346,010-5063-6288,A리서치,2,3,2,4,5,2,True
테스트조사,홍길동115348,010-4094-1730,B리서치,4,4,3,1,4,2,True
테스트조사,홍길동115505,010-6760-5542,B리서치,5,2,2,5,1,2,True
테스트조사,홍길동115618,010-9174-3480,C리서치,4,3,2,5,5,2,True
테스트조사,홍길동115631,010-9101-5986,B리서치,5,5,2,3,3,2,True
테스트조사,홍길동115662,010-6001-5598,B리서치,1,1,4,4,3,2,True
테스트조사,홍길동115750,010-6389-9297,A리서치,3,1,4,4,2,2,True
테스트조사,홍길동115753,010-7697-4343,B리서치,4,3,1,5,3,2,True
테스트조사,홍길동115771,010-6974-7608,C리서치,1,3,3,4,2,2,True
테스트조사,홍길동115862,010-5781-3572,C리서치,2,4,4,4,3,2,True
테스트조사,홍길동115864,010-9899-1042,C리서치,3,4,4,5,1,2,True
테스트조사,홍길동115896,010-6702-8832,C리서치,3,1,4,4,4,2,True
테스트조사,홍길동115904,010-4539-1581,B리서치,3,1,4,1,3,2,True
테스트조사,홍길동115906,010-4601-1486,A리서치,4,5,5,2,2,2,True
테스트조사,홍길동116079,010-9430-4326,A리서치,2,5,1,1,2,2,True
테스트조사,홍길동116257,010-7375-3815,A리서치,1,2,1,5,1,2,True
테스트조사,홍길동116331,010-2508-2733,A리서치,4,3,5,2,5,2,True
테스트조사,홍길동116440,010-7516-7080,B리서치,1,5,2,4,1,2,True
테스트조사,홍길동116472,010-4304-6475,B리서치,4,5,3,3,5,2,True
테스트조사,홍길동116542,010-4180-5715,A리서치,2,2,2,1,5,2,True
테스트조사,홍길동116647,010-5616-2648,B리서치,4,5,1,1,3,2,True
테스트조사,홍길동116860,010-9671-5678,B리서치,5,3,4,5,1,2,True
테스트조사,홍길동116940,010-8185-3301,A리서치,3,5,4,5,4,2,True
테스트조사,홍길동117042,010-6710-2131,B리서치,2,4,5,3,5,2,True
테스트조사,홍길동117090,010-8737-2077,C리서치,3,1,1,3,3,2,True
테스트조사,홍길동117127,010-5897-3557,C리서치,3,3,4,1,1,2,True
테스트조사,홍길동117142,010-6433-1992,C리서치,2,1,2,3,2,2,True
테스트조사,홍길동117224,010-4385-8539,A리서치,5,2,4,3,3,2,True
테스트조사,홍길동117297,010-1892-4056,A리서치,4,5,3,5,2,2,True
테스트조사,홍길동117460,010-8342-4145,C리서치,1,5,1,3,5,2,True
테스트조사,홍길동117493,010-5044-5200,A리서치,2,3,3,4,3,2,True
테스트조사,홍길동117520,010-4590-9593,C리서치,2,2,3,5,5,2,True
테스트조사,홍길동117567,010-3745-1352,B리서치,2,5,5,4,2,2,True
테스트조사,홍길동117598,010-1199-7807,A리서치,1,4,4,4,2,2,True
테스트조사,홍길동117616,010-9536-7845,A리서치,4,5,5,3,4,2,True
테스트조사,홍길동117816,010-5319-4931,C리서치,4,2,3,1,2,2,True
테스트조사,홍길동117957,010-2390-7068,A리서치,5,1,1,1,3,2,True
테스트조사,홍길동117968,010-6181-4809,A리서치,1,2,1,5,2,3,True
테스트조사,홍길동117969,010-6962-6568,A리서치,3,2,5,2,3,2,True
테스트조사,홍길동118068,010-9615-4060,B리서치,3,1,3,4,2,2,True
테스트조사,홍길동118109,010-7617-6252,C리서치,5,3,5,3,4,2,True
테스트조사,홍길동118124,010-3640-1584,C리서치,3,3,4,5,3,2,True
테스트조사,홍길동118150,010-8353-1534,C리서치,3,2,4,3,2,2,True
테스트조사,홍길동118168,010-4601-1486,C리서치,2,2,5,4,2,2,True
테스트조사,홍길동118233,010-8456-5451,A리서치,4,2,5,2,2,2,True
테스트조사,홍길동118401,010-8088-9172,B리서치,5,3,4,2,1,2,True
테스트조사,홍길동118425,010-9990-3124,B리서치,2,1,5,5,3,2,True
테스트조사,홍길동118479,010-1622-6499,C리서치,4,1,2,1,4,2,True
테스트조사,홍길동118562,010-4138-7924,A리서치,1,2,3,3,3,2,True
테스트조사,홍길동118588,010-9288-2913,C리서치,4,1,1,5,3,2,True
테스트조사,홍길동118609,010-9649-8700,B리서치,1,5,2,5,3,2,True
테스트조사,홍길동118679,010-7060-8332,B리서치,2,5,1,4,5,2,True
테스트조사,홍길동118685,010-3405-2204,C리서치,5,2,1,2,1,2,True
테스트조사,홍길동118716,010-6177-1135,C리서치,5,2,5,1,1,2,True
테스트조사,홍길동118778,010-5034-4632,B리서치,5,5,2,3,1,2,True
테스트조사,홍길동118821,010-6974-7608,B리서치,2,4,1,1,2,2,True
테스트조사,홍길동118863,010-7852-5680,B리서치,3,2,5,2,5,2,True
테스트조사,홍길동118924,010-1129-9476,B리서치,5,5,3,3,2,2,True
테스트조사,홍길동118959,010-3133-2569,B리서치,1,4,3,3,2,2,True
테스트조사,홍길동118984,010-4744-7064,A리서치,2,1,1,4,1,2,True
테스트조사,홍길동119295,010-9659-1887,B리서치,4,3,1,4,2,2,True
테스트조사,홍길동119343,010-3523-8994,C리서치,3,4,3,5,1,2,True
테스트조사,홍길동119350,010-8617-6686,B리서치,4,2,3,5,1,2,True
테스트조사,홍길동119375,010-7815-6967,C리서치,2,4,3,1,3,2,True
테스트조사,홍길동119467,010-2838-9719,B리서치,2,2,2,4,1,2,True
테스트조사,홍길동119468,010-9804-6651,C리서치,2,4,3,3,5,2,True
테스트조사,홍길동119525,010-9762-3002,C리서치,5,4,5,2,5,2,True
테스트조사,홍길동119534,010-7697-4343,C리서치,4,3,3,4,4,2,True
테스트조사,홍길동119631,010-7516-7080,C리서치,4,1,1,2,1,2,True
테스트조사,홍길동119635,010-2905-3124,C리서치,3,2,3,2,4,2,True
테스트조사,홍길동119666,010-2542-4687,A리서치,2,2,4,4,2,2,True
테스트조사,홍길동119714,010-9366-5457,C리서치,4,3,4,5,3,2,True
테스트조사,홍길동120028,010-5104-6138,A리서치,2,5,3,5,3,2,True
테스트조사,홍길동120139,010-4608-6533,B리서치,2,2,5,3,2,2,True
테스트조사,홍길동120169,010-5100-3363,A리서치,2,3,4,2,3,2,True
테스트조사,홍길동120174,010-1374-4228,A리서치,1,5,2,5,5,2,True
테스트조사,홍길동120466,010-2402-3626,A리서치,5,4,2,1,5,2,True
테스트조사,홍길동120591,010-1459-2473,C리서치,3,2,3,3,1,2,True
테스트조사,홍길동120652,010-9288-2405,C리서치,2,1,4,1,4,2,True
테스트조사,홍길동120654,010-3061-7390,A리서치,4,4,4,2,3,2,True
테스트조사,홍길동120680,010-8455-2573,C리서치,1,2,4,4,1,2,True
테스트조사,홍길동120854,010-8179-9557,C리서치,3,3,4,5,2,2,True
테스트조사,홍길동120970,010-5599-9168,B리서치,1,1,3,5,3,2,True
테스트조사,홍길동120991,010-9689-1322,A리서치,5,5,4,5,3,2,True
테스트조사,홍길동121005,010-7304-4179,C리서치,4,5,1,4,2,2,True
테스트조사,홍길동121058,010-1548-3391,A리서치,1,1,4,5,5,2,True
테스트조사,홍길동121071,010-6016-6795,C리서치,2,1,4,4,4,2,True
테스트조사,홍길동121179,010-3404-4574,C리서치,1,5,3,2,1,2,True
테스트조사,홍길동121425,010-3283-6302,A리서치,4,1,5,3,1,2,True
테스트조사,홍길동121483,010-4553-7135,B리서치,4,3,5,3,4,2,True
테스트조사,홍길동121704,010-4157-8425,A리서치,5,2,1,3,1,2,True
테스트조사,홍길동121720,010-1457-7292,A리서치,2,5,4,3,1,2,True
테스트조사,홍길동121799,010-4968-6578,A리서치,1,3,5,1,2,2,True
테스트조사,홍길동121812,010-5576-3179,A리서치,2,2,3,3,1,2,True
테스트조사,홍길동121841,010-5561-5588,A리서치,4,1,3,1,2,2,True
테스트조사,홍길동121914,010-4505-3008,C리서치,5,5,3,3,4,2,True
테스트조사,홍길동122004,010-6722-1223,C리서치,5,5,5,2,5,2,True
테스트조사,홍길동122031,010-4948-7160,A리서치,3,5,4,4,3,2,True
테스트조사,홍길동122098,010-6982-1056,B리서치,3,4,2,2,2,2,True
테스트조사,홍길동122214,010-8525-3169,A리서치,2,4,2,3,5,2,True
테스트조사,홍길동122372,010-7372-1769,B리서치,4,4,3,5,1,2,True
테스트조사,홍길동122407,010-4573-9003,A리서치,3,5,4,2,5,2,True
테스트조사,홍길동122490,010-9130-4012,B리서치,5,2,4,2,4,2,True
테스트조사,홍길동122551,010-7100-4729,C리서치,1,5,1,1,1,2,True
테스트조사,홍길동122625,010-4932-6321,A리서치,4,5,3,1,3,2,True
테스트조사,홍길동122635,010-2492-5297,A리서치,2,1,4,5,1,2,True
테스트조사,홍길동122694,010-1980-1831,A리서치,5,2,1,1,4,2,True
테스트조사,홍길동122819,010-6129-8723,A리서치,1,1,1,2,1,2,True
테스트조사,홍길동122856,010-4271-5905,B리서치,1,2,1,5,2,2,True
테스트조사,홍길동122914,010-9414-4018,B리서치,3,2,2,3,5,2,True
테스트조사,홍길동122984,010-9455-3873,B리서치,4,5,5,1,5,2,True
테스트조사,홍길동122996,010-8617-6686,A리서치,5,4,3,5,4,2,True
테스트조사,홍길동123037,010-4694-6545,B리서치,2,2,1,2,4,2,True
테스트조사,홍길동123097,010-1241-7926,A리서치,2,4,5,4,3,2,True
테스트조사,홍길동123156,010-1245-9094,B리서치,3,3,1,2,1,2,True
테스트조사,홍길동123169,010-9130-4012,A리서치,2,1,3,3,4,2,True
테스트조사,홍길동123328,010-8687-9515,B리서치,1,3,1,5,2,2,True
테스트조사,홍길동123340,010-7217-6677,A리서치,5,4,2,5,2,2,True
테스트조사,홍길동123349,010-1594-6782,A리서치,5,5,1,4,4,2,True
테스트조사,홍길동123443,010-6648-2154,A리서치,3,5,1,1,4,2,True
테스트조사,홍길동123489,010-4304-6475,C리서치,4,2,4,2,5,2,True
테스트조사,홍길동123644,010-9280-9864,B리서치,3,3,2,4,5,2,True
테스트조사,홍길동123836,010-7279-2899,A리서치,5,5,5,2,1,2,True
테스트조사,홍길동123880,010-4710-5649,B리서치,5,5,4,5,1,2,True
테스트조사,홍길동123969,010-2958-6096,B리서치,3,4,3,1,5,2,True
테스트조사,홍길동123973,010-8165-5056,C리서치,1,1,5,1,4,2,True
테스트조사,홍길동124058,010-5042-9443,C리서치,4,3,2,1,3,2,True
테스트조사,홍길동124170,010-2155-3353,A리서치,2,1,5,2,1,2,True
테스트조사,홍길동124202,010-2368-4491,B리서치,3,2,5,5,4,2,True
테스트조사,홍길동124297,010-9031-1558,C리서치,2,4,1,1,1,2,True
테스트조사,홍길동124495,010-5690-5323,B리서치,4,1,1,5,5,2,True
테스트조사,홍길동124503,010-3172-3410,C리서치,2,3,3,5,4,2,True
테스트조사,홍길동124521,010-8313-6591,C리서치,5,5,5,4,2,2,True
테스트조사,홍길동124540,010-9162-7730,B리서치,4,3,2,4,3,2,True
테스트조사,홍길동124544,010-6869-3028,A리서치,2,1,1,2,4,2,True
테스트조사,홍길동124599,010-5327-6910,C리서치,4,2,4,5,3,2,True
테스트조사,홍길동124649,010-9602-5422,A리서치,2,3,1,2,3,2,True
테스트조사,홍길동124701,010-4739-2438,C리서치,4,5,4,3,2,2,True
테스트조사,홍길동124773,010-5549-5519,C리서치,2,2,1,2,4,2,True
테스트조사,홍길동124774,010-2735-1751,B리서치,1,2,2,2,1,2,True
테스트조사,홍길동124920,010-8142-8779,A리서치,2,2,4,4,3,2,True
테스트조사,홍길동124930,010-9691-3603,B리서치,5,5,1,4,1,2,True
테스트조사,홍길동124944,010-5078-6427,C리서치,1,4,5,2,5,2,True
테스트조사,홍길동125059,010-9870-3162,B리서치,2,5,3,3,5,2,True
테스트조사,홍길동125082,010-9476-7033,B리서치,3,4,2,3,2,2,True
테스트조사,홍길동125274,010-4478-7489,A리서치,1,1,2,5,1,2,True
테스트조사,홍길동125575,010-9914-2008,B리서치,5,2,2,3,3,2,True
테스트조사,홍길동125607,010-1437-8564,B리서치,3,5,1,5,1,2,True
테스트조사,홍길동125822,010-1674-4419,A리서치,4,4,2,4,2,2,True
테스트조사,홍길동125854,010-1590-1786,B리서치,4,1,5,1,4,2,True
테스트조사,홍길동125896,010-8788-1348,A리서치,1,3,1,4,2,2,True
테스트조사,홍길동125930,010-9400-8042,C리서치,5,2,4,5,3,2,True
테스트조사,홍길동125957,010-6433-1992,C리서치,2,2,1,5,4,2,True
테스트조사,홍길동126044,010-1127-2833,A리서치,2,3,1,4,2,2,True
테스트조사,홍길동126113,010-5024-7234,C리서치,5,4,1,4,2,2,True
테스트조사,홍길동126151,010-2266-4832,C리서치,2,1,2,3,5,2,True
테스트조사,홍길동126156,010-5273-8172,A리서치,1,4,2,3,1,2,True
테스트조사,홍길동126284,010-3566-5533,B리서치,3,4,4,3,1,2,True
테스트조사,홍길동126373,010-6551-7225,C리서치,3,2,2,5,1,2,True
테스트조사,홍길동126405,010-6103-4404,B리서치,3,1,5,4,4,2,True
테스트조사,홍길동126460,010-6149-9628,A리서치,1,1,2,1,5,2,True
테스트조사,홍길동126599,010-3971-8591,B리서치,2,5,4,3,2,2,True
테스트조사,홍길동126616,010-4874-9807,A리서치,3,1,4,3,3,2,True
테스트조사,홍길동126660,010-4724-9582,B리서치,1,5,5,1,1,2,True
테스트조사,홍길동126695,010-5068-5636,B리서치,5,3,3,3,2,2,True
테스트조사,홍길동126709,010-3676-7983,B리서치,4,3,5,2,5,2,True
테스트조사,홍길동126833,010-4608-6533,A리서치,4,3,5,2,2,2,True
테스트조사,홍길동127028,010-6849-4375,A리서치,3,4,2,1,5,2,True
테스트조사,홍길동127030,010-4508-1041,A리서치,5,3,1,3,5,2,True
테스트조사,홍길동127080,010-5001-7268,C리서치,3,4,3,5,1,2,True
테스트조사,홍길동127234,010-4716-5189,C리서치,3,2,2,5,1,2,True
테스트조사,홍길동127458,010-8851-3678,C리서치,4,3,1,5,2,2,True
테스트조사,홍길동127490,010-5771-9909,C리서치,4,1,2,4,1,2,True
테스트조사,홍길동127565,010-9628-6218,A리서치,5,1,3,4,2,2,True
테스트조사,홍길동127832,010-4606-1649,C리서치,5,5,4,2,1,2,True
테스트조사,홍길동127858,010-3384-6673,A리서치,4,4,4,5,3,2,True
테스트조사,홍길동127929,010-5338-4775,C리서치,2,5,1,1,1,2,True
테스트조사,홍길동127959,010-4582-9346,A리서치,1,4,4,5,4,2,True
테스트조사,홍길동128093,010-9461-7741,C리서치,2,5,4,1,1,2,True
테스트조사,홍길동128131,010-5882-8722,B리서치,3,3,5,4,4,2,True
테스트조사,홍길동128192,010-4421-1128,A리서치,4,2,4,2,1,2,True
테스트조사,홍길동128267,010-2413-1762,C리서치,2,5,1,1,3,2,True
테스트조사,홍길동128351,010-7398-8566,B리서치,1,3,5,1,4,2,True
테스트조사,홍길동128550,010-2944-4784,A리서치,1,4,4,5,2,2,True
테스트조사,홍길동128633,010-3278-7456,A리서치,3,3,4,4,4,2,True
테스트조사,홍길동128763,010-9366-5457,B리서치,4,1,4,2,4,2,True
테스트조사,홍길동128861,010-7740-1534,C리서치,1,5,2,5,3,2,True
테스트조사,홍길동128908,010-2694-2112,A리서치,4,5,3,3,1,2,True
테스트조사,홍길동128933,010-7054-4534,C리서치,2,4,2,2,1,2,True
테스트조사,홍길동129112,010-8770-7739,C리서치,3,4,3,4,4,2,True
테스트조사,홍길동129159,010-4943-4945,B리서치,1,1,1,3,4,2,True
테스트조사,홍길동129234,010-3997-8271,A리서치,2,3,2,2,4,2,True
테스트조사,홍길동129466,010-4968-6578,B리서치,3,2,1,2,1,2,True
테스트조사,홍길동129492,010-2799-2624,A리서치,5,2,3,1,4,2,True
테스트조사,홍길동129518,010-9494-3474,B리서치,5,5,4,1,2,2,True
테스트조사,홍길동129544,010-8747-9373,B리서치,3,3,5,2,2,2,True
테스트조사,홍길동129576,010-4314-2015,B리서치,4,2,4,3,3,2,True
테스트조사,홍길동129617,010-7372-1769,A리서치,2,1,2,1,5,2,True
테스트조사,홍길동129619,010-4364-4901,A리서치,3,5,2,1,4,2,True
테스트조사,홍길동129688,010-9290-5846,C리서치,1,3,1,5,5,2,True
테스트조사,홍길동129716,010-1220-5532,C리서치,5,2,2,2,3,2,True
테스트조사,홍길동129718,010-5958-2058,A리서치,2,2,5,4,1,2,True
테스트조사,홍길동129770,010-9000-8094,B리서치,4,3,1,4,3,2,True
테스트조사,홍길동129784,010-9753-5010,A리서치,2,3,2,1,2,2,True
테스트조사,홍길동129899,010-3379-5194,A리서치,4,4,3,5,5,2,True
테스트조사,홍길동129951,010-4963-2352,C리서치,2,1,3,5,5,2,True
테스트조사,홍길동129989,010-4628-8466,B리서치,1,4,5,5,4,2,True
테스트조사,홍길동130043,010-9964-3051,C리서치,1,3,2,2,4,2,True
테스트조사,홍길동130096,010-6527-5010,B리서치,3,5,5,1,2,2,True
테스트조사,홍길동130141,010-7119-9304,C리서치,4,2,4,1,5,2,True
테스트조사,홍길동130178,010-4858-7660,C리서치,1,4,4,2,2,2,True
테스트조사,홍길동130232,010-5800-8407,B리서치,4,4,1,1,2,2,True
테스트조사,홍길동130405,010-2942-2343,A리서치,1,4,2,4,4,2,True
테스트조사,홍길동130418,010-8185-3301,C리서치,1,5,4,1,5,2,True
테스트조사,홍길동130455,010-4617-5735,B리서치,4,2,5,1,3,2,True
테스트조사,홍길동130474,010-8659-2999,A리서치,5,4,2,5,2,2,True
테스트조사,홍길동130696,010-2175-1417,A리서치,4,4,2,1,5,2,True
테스트조사,홍길동130787,010-5600-3958,A리서치,4,1,1,2,5,2,True
테스트조사,홍길동130859,010-9804-8192,C리서치,3,5,3,4,2,2,True
테스트조사,홍길동130916,010-1666-9543,B리서치,2,2,2,5,5,2,True
테스트조사,홍길동130981,010-2462-1711,C리서치,1,1,5,4,3,2,True
테스트조사,홍길동130985,010-6289-4296,A리서치,2,4,2,2,4,2,True
테스트조사,홍길동131278,010-9300-1323,B리서치,5,1,2,5,1,2,True
테스트조사,홍길동131285,010-4244-2009,C리서치,2,5,3,3,5,2,True
테스트조사,홍길동131541,010-6257-3904,C리서치,1,2,2,5,3,2,True
테스트조사,홍길동131547,010-4153-8557,A리서치,2,5,3,5,5,2,True
테스트조사,홍길동131561,010-7517-5242,C리서치,3,1,5,3,4,2,True
테스트조사,홍길동131601,010-6599-9424,B리서치,4,2,5,1,3,2,True
테스트조사,홍길동131615,010-7178-4478,C리서치,2,3,2,3,4,2,True
테스트조사,홍길동131809,010-7863-2795,C리서치,4,1,4,2,3,2,True
테스트조사,홍길동131817,010-6406-2187,C리서치,3,2,1,4,1,2,True
테스트조사,홍길동131843,010-3575-3477,A리서치,1,2,4,2,4,2,True
테스트조사,홍길동132040,010-2769-9856,A리서치,4,1,1,2,5,2,True
테스트조사,홍길동132134,010-6653-2862,B리서치,1,1,3,2,2,2,True
테스트조사,홍길동132255,010-2772-6848,B리서치,2,1,2,5,2,2,True
테스트조사,홍길동132316,010-4812-8175,C리서치,4,5,5,3,5,2,True
테스트조사,홍길동132528,010-5294-2930,C리서치,1,5,4,3,3,2,True
테스트조사,홍길동132570,010-2928-4625,C리서치,3,3,5,3,3,2,True
테스트조사,홍길동132578,010-1304-3003,A리서치,3,4,5,1,2,2,True
테스트조사,홍길동132599,010-9847-8541,C리서치,3,3,1,5,1,2,True
테스트조사,홍길동132723,010-4303-1201,C리서치,2,2,1,3,5,2,True
테스트조사,홍길동132777,010-1628-4190,A리서치,3,5,1,3,5,2,True
테스트조사,홍길동132825,010-7131-4406,C리서치,4,1,4,1,2,2,True
테스트조사,홍길동132865,010-1356-3437,A리서치,3,3,2,1,5,2,True
테스트조사,홍길동133215,010-9899-1042,B리서치,4,2,3,1,3,2,True
테스트조사,홍길동133272,010-6505-9192,C리서치,5,2,2,1,1,2,True
테스트조사,홍길동133332,010-4795-6416,A리서치,4,4,5,1,2,2,True
테스트조사,홍길동133468,010-2476-6037,B리서치,1,5,2,4,4,2,True
테스트조사,홍길동133596,010-5015-7187,C리서치,5,1,2,3,4,2,True
테스트조사,홍길동133661,010-4129-8257,C리서치,3,3,1,1,2,2,True
테스트조사,홍길동133691,010-5958-2058,A리서치,4,3,4,5,4,2,True
테스트조사,홍길동133716,010-8920-8985,C리서치,1,4,1,2,5,2,True
테스트조사,홍길동133777,010-1501-5029,A리서치,1,2,1,3,5,2,True
테스트조사,홍길동133862,010-5413-3311,C리서치,3,2,5,1,5,2,True
테스트조사,홍길동133879,010-4227-4654,C리서치,1,4,1,4,2,2,True
테스트조사,홍길동133910,010-3985-6581,A리서치,3,1,5,5,3,2,True
테스트조사,홍길동133911,010-2021-5045,B리서치,5,2,4,1,4,2,True
테스트조사,홍길동133959,010-1305-8739,C리서치,2,5,5,3,1,2,True
테스트조사,홍길동133966,010-4536-2904,C리서치,5,1,4,4,2,2,True
테스트조사,홍길동134070,010-2193-5436,B리서치,3,3,3,4,5,2,True
테스트조사,홍길동134177,010-2413-1762,C리서치,5,5,4,3,4,2,True
테스트조사,홍길동134182,010-3406-7118,A리서치,1,1,5,1,1,2,True
테스트조사,홍길동134329,010-7407-6739,B리서치,4,4,4,1,5,2,True
테스트조사,홍길동134330,010-1196-7974,C리서치,2,2,5,5,5,2,True
테스트조사,홍길동134574,010-9290-6245,C리서치,4,2,5,1,3,2,True
테스트조사,홍길동134660,010-8390-2721,B리서치,5,3,1,5,5,2,True
테스트조사,홍길동134676,010-8282-4775,C리서치,3,2,2,2,2,2,True
테스트조사,홍길동134704,010-9305-6440,A리서치,5,5,1,2,5,2,True
테스트조사,홍길동134849,010-5727-9810,A리서치,3,3,3,4,5,2,True
테스트조사,홍길동135047,010-6527-5010,B리서치,3,3,4,4,5,2,True
테스트조사,홍길동135174,010-7724-6994,B리서치,3,1,1,3,4,2,True
테스트조사,홍길동135243,010-9688-8357,B리서치,4,3,1,5,3,2,True
테스트조사,홍길동135615,010-5504-7981,A리서치,4,5,4,2,4,2,True
테스트조사,홍길동135685,010-7351-3894,A리서치,1,1,4,5,3,2,True
테스트조사,홍길동135723,010-7379-6443,C리서치,1,5,2,4,5,2,True
테스트조사,홍길동135783,010-6038-9368,B리서치,3,3,4,4,1,2,True
테스트조사,홍길동135836,010-6879-4545,C리서치,5,2,4,5,1,2,True
테스트조사,홍길동135927,010-1165-4590,B리서치,4,3,5,5,3,2,True
테스트조사,홍길동136237,010-2461-8982,C리서치,2,3,5,4,1,2,True
테스트조사,홍길동136302,010-2639-8938,C리서치,4,4,3,5,3,2,True
테스트조사,홍길동136328,010-7251-3292,C리서치,1,3,3,2,1,2,True
테스트조사,홍길동136428,010-7279-2899,C리서치,3,5,2,5,2,2,True
테스트조사,홍길동136464,010-6313-1300,A리서치,4,3,5,2,2,2,True
테스트조사,홍길동136496,010-6761-7810,A리서치,1,2,1,5,4,2,True
테스트조사,홍길동136540,010-5690-7412,A리서치,5,1,1,1,2,2,True
테스트조사,홍길동136737,010-1027-9833,B리서치,3,2,2,1,3,2,True
테스트조사,홍길동136997,010-9902-8468,C리서치,2,4,3,2,3,2,True
테스트조사,홍길동137072,010-1618-2155,C리서치,5,1,4,4,1,2,True
테스트조사,홍길동137261,010-4868-6695,A리서치,3,4,4,3,1,2,True
테스트조사,홍길동137304,010-8401-4399,B리서치,1,5,5,3,4,2,True
테스트조사,홍길동137374,010-5355-8987,B리서치,4,2,1,1,4,2,True
테스트조사,홍길동137600,010-9688-8618,A리서치,1,5,5,5,2,2,True
테스트조사,홍길동137630,010-6424-4510,C리서치,5,4,5,3,3,2,True
테스트조사,홍길동137729,010-6940-4708,C리서치,4,3,5,5,4,2,True
테스트조사,홍길동137875,010-7623-5894,B리서치,3,5,5,2,1,2,True
테스트조사,홍길동137971,010-4156-1001,A리서치,4,1,1,4,3,2,True
테스트조사,홍길동138041,010-2745-9396,B리서치,3,4,5,1,3,2,True
테스트조사,홍길동138042,010-6257-3904,C리서치,4,2,2,1,5,2,True
테스트조사,홍길동138155,010-6406-2187,A리서치,1,2,2,5,5,2,True
테스트조사,홍길동138170,010-4614-7921,A리서치,5,3,5,1,2,2,True
테스트조사,홍길동138337,010-8951-9917,B리서치,1,1,3,2,3,2,True
테스트조사,홍길동138377,010-9951-2875,C리서치,1,2,1,4,2,2,True
테스트조사,홍길동138425,010-9722-1551,B리서치,5,4,4,5,5,2,True
테스트조사,홍길동138466,010-1074-7144,C리서치,3,2,5,2,5,2,True
테스트조사,홍길동138515,010-5558-4409,C리서치,3,3,2,1,3,2,True
테스트조사,홍길동138590,010-1217-1693,C리서치,2,2,1,3,5,2,True
테스트조사,홍길동138673,010-2884-9743,A리서치,3,3,3,5,4,2,True
테스트조사,홍길동138690,010-3572-9138,A리서치,5,1,4,3,5,2,True
테스트조사,홍길동138702,010-9285-2143,C리서치,2,4,1,1,4,2,True
테스트조사,홍길동138829,010-4984-8645,C리서치,5,1,3,4,3,2,True
테스트조사,홍길동138987,010-6111-1277,A리서치,1,1,3,4,2,2,True
테스트조사,홍길동139005,010-6038-9368,B리서치,5,5,1,4,3,2,True
테스트조사,홍길동139010,010-2089-6098,A리서치,3,3,5,2,3,2,True
테스트조사,홍길동139015,010-3493-5928,C리서치,3,5,4,3,3,2,True
테스트조사,홍길동139066,010-1027-9833,C리서치,2,5,5,2,2,2,True
테스트조사,홍길동139218,010-4984-8645,C리서치,4,5,5,1,5,2,True
테스트조사,홍길동139320,010-7271-9673,B리서치,2,3,3,2,5,2,True
테스트조사,홍길동139361,010-5400-3054,A리서치,1,3,4,2,3,2,True
테스트조사,홍길동139371,010-2023-8862,C리서치,2,1,2,1,5,2,True
테스트조사,홍길동139381,010-9351-8895,B리서치,2,5,2,2,4,2,True
테스트조사,홍길동139384,010-9897-2271,A리서치,2,1,2,5,3,2,True
